,fname,height,width,colors,info,xmin_coco,ymin_coco,xmax_coco,ymax_coco,xmin_alb,ymin_alb,xmax_alb,ymax_alb,label,kfold
1296,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_118.jpg,375,500,3,['2 159 43 292 206'],159,43,292,206,0.318,0.11466666666666667,0.584,0.5493333333333333,0,1
1297,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_119.jpg,500,500,3,['2 128 22 240 222'],128,22,240,222,0.256,0.044,0.48,0.444,0,0
1298,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_12.jpg,375,500,3,['2 208 21 381 155'],208,21,381,155,0.416,0.056,0.762,0.41333333333333333,0,1
1299,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_120.jpg,500,333,3,['2 52 83 203 181'],52,83,203,181,0.15615615615615616,0.166,0.6096096096096096,0.362,0,0
1300,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_121.jpg,375,500,3,['2 354 108 404 152'],354,108,404,152,0.708,0.288,0.808,0.4053333333333333,0,4
1301,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_123.jpg,500,375,3,['2 172 23 277 105'],172,23,277,105,0.45866666666666667,0.046,0.7386666666666667,0.21,0,0
1302,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_124.jpg,500,375,3,['2 36 34 341 255'],36,34,341,255,0.096,0.068,0.9093333333333333,0.51,0,1
1303,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_125.jpg,375,500,3,['2 157 56 264 116'],157,56,264,116,0.314,0.14933333333333335,0.528,0.30933333333333335,0,3
1304,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_126.jpg,333,500,3,['2 194 62 425 191'],194,62,425,191,0.388,0.18618618618618618,0.85,0.5735735735735735,0,4
1305,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_127.jpg,500,357,3,['2 77 40 251 170'],77,40,251,170,0.21568627450980393,0.08,0.7030812324929971,0.34,0,1
1306,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_128.jpg,500,453,3,['2 248 39 388 158'],248,39,388,158,0.5474613686534217,0.078,0.8565121412803532,0.316,0,0
1307,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_129.jpg,500,332,3,['2 27 141 116 223'],27,141,116,223,0.08132530120481928,0.282,0.3493975903614458,0.446,0,2
1308,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_130.jpg,500,333,3,['2 175 145 291 217'],175,145,291,217,0.5255255255255256,0.29,0.8738738738738738,0.434,0,4
1309,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_131.jpg,375,500,3,['2 90 209 246 357'],90,209,246,357,0.18,0.5573333333333333,0.492,0.952,0,4
1310,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_132.jpg,333,500,3,['2 201 147 345 287'],201,147,345,287,0.402,0.44144144144144143,0.69,0.8618618618618619,0,0
1311,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_133.jpg,333,500,3,['2 105 71 319 268'],105,71,319,268,0.21,0.2132132132132132,0.638,0.8048048048048048,0,3
1312,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_134.jpg,332,500,3,['2 134 65 230 150'],134,65,230,150,0.268,0.19578313253012047,0.46,0.45180722891566266,0,2
1313,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_135.jpg,333,500,3,['2 146 54 377 215'],146,54,377,215,0.292,0.16216216216216217,0.754,0.6456456456456456,0,1
1314,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_136.jpg,500,391,3,['2 39 15 383 316'],39,15,383,316,0.09974424552429667,0.03,0.979539641943734,0.632,0,1
1315,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_137.jpg,500,332,3,['2 53 76 318 300'],53,76,318,300,0.15963855421686746,0.152,0.9578313253012049,0.6,0,1
1316,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_138.jpg,366,500,3,['2 169 14 330 146'],169,14,330,146,0.338,0.03825136612021858,0.66,0.3989071038251366,0,4
1317,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_139.jpg,500,400,3,['2 21 1 381 244'],21,1,381,244,0.0525,0.002,0.9525,0.488,0,0
1318,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_14.jpg,371,500,3,['2 292 175 439 302'],292,175,439,302,0.584,0.4716981132075472,0.878,0.8140161725067385,0,3
1319,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_140.jpg,500,333,3,['2 121 146 249 271'],121,146,249,271,0.3633633633633634,0.292,0.7477477477477478,0.542,0,4
1320,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_141.jpg,500,333,3,['2 97 83 259 198'],97,83,259,198,0.2912912912912913,0.166,0.7777777777777778,0.396,0,2
1321,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_142.jpg,375,500,3,['2 149 109 224 162'],149,109,224,162,0.298,0.2906666666666667,0.448,0.432,0,3
1322,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_143.jpg,500,375,3,['2 88 61 228 204'],88,61,228,204,0.23466666666666666,0.122,0.608,0.408,0,2
1323,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_144.jpg,500,354,3,['2 110 66 246 202'],110,66,246,202,0.3107344632768362,0.132,0.6949152542372882,0.404,0,1
1324,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_145.jpg,500,335,3,['2 61 81 217 197'],61,81,217,197,0.18208955223880596,0.162,0.6477611940298508,0.394,0,1
1325,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_146.jpg,500,375,3,['2 58 125 150 197'],58,125,150,197,0.15466666666666667,0.25,0.4,0.394,0,2
1326,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_147.jpg,375,500,3,['2 1 20 386 321'],1,20,386,321,0.002,0.05333333333333334,0.772,0.856,0,4
1327,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_148.jpg,306,500,3,['2 235 114 293 163'],235,114,293,163,0.47,0.37254901960784315,0.586,0.5326797385620915,0,3
1328,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_149.jpg,500,361,3,['2 135 111 228 184'],135,111,228,184,0.3739612188365651,0.222,0.631578947368421,0.368,0,2
1329,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_15.jpg,333,500,3,['2 53 12 232 137'],53,12,232,137,0.106,0.036036036036036036,0.464,0.4114114114114114,0,2
1330,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_150.jpg,500,333,3,['2 149 177 215 255'],149,177,215,255,0.44744744744744747,0.354,0.6456456456456456,0.51,0,2
1331,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_151.jpg,333,500,3,['2 182 54 285 156'],182,54,285,156,0.364,0.16216216216216217,0.57,0.46846846846846846,0,3
1332,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_152.jpg,500,333,3,['2 73 154 287 303'],73,154,287,303,0.21921921921921922,0.308,0.8618618618618619,0.606,0,2
1333,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_153.jpg,500,333,3,['2 106 91 248 182'],106,91,248,182,0.3183183183183183,0.182,0.7447447447447447,0.364,0,3
1334,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_154.jpg,500,333,3,['2 1 21 320 328'],1,21,320,328,0.003003003003003003,0.042,0.960960960960961,0.656,0,3
1335,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_155.jpg,294,500,3,['2 121 36 289 151'],121,36,289,151,0.242,0.12244897959183673,0.578,0.5136054421768708,0,1
1336,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_156.jpg,500,375,3,['2 19 99 213 238'],19,99,213,238,0.050666666666666665,0.198,0.568,0.476,0,1
1337,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_157.jpg,500,333,3,['2 34 27 268 230'],34,27,268,230,0.1021021021021021,0.054,0.8048048048048048,0.46,0,3
1338,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_158.jpg,375,500,3,['2 130 108 373 268'],130,108,373,268,0.26,0.288,0.746,0.7146666666666667,0,1
1339,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_159.jpg,375,500,3,['2 147 113 399 311'],147,113,399,311,0.294,0.30133333333333334,0.798,0.8293333333333334,0,1
1340,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_16.jpg,500,333,3,['2 99 98 226 199'],99,98,226,199,0.2972972972972973,0.196,0.6786786786786787,0.398,0,4
1341,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_160.jpg,375,500,3,['2 170 172 419 353'],170,172,419,353,0.34,0.45866666666666667,0.838,0.9413333333333334,0,1
1342,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_161.jpg,333,500,3,['2 96 75 235 203'],96,75,235,203,0.192,0.22522522522522523,0.47,0.6096096096096096,0,0
1343,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_162.jpg,341,500,3,['2 176 72 238 137'],176,72,238,137,0.352,0.21114369501466276,0.476,0.40175953079178883,0,4
1344,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_163.jpg,500,333,3,['2 41 136 173 249'],41,136,173,249,0.12312312312312312,0.272,0.5195195195195195,0.498,0,4
1345,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_164.jpg,500,499,3,['2 60 48 457 398'],60,48,457,398,0.12024048096192384,0.096,0.9158316633266533,0.796,0,0
1346,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_165.jpg,375,500,3,['2 299 79 476 200'],299,79,476,200,0.598,0.21066666666666667,0.952,0.5333333333333333,0,2
1347,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_166.jpg,333,500,3,['2 127 39 347 249'],127,39,347,249,0.254,0.11711711711711711,0.694,0.7477477477477478,0,3
1348,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_167.jpg,333,500,3,['2 150 43 415 240'],150,43,415,240,0.3,0.12912912912912913,0.83,0.7207207207207207,0,1
1349,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_168.jpg,375,500,3,['2 134 66 432 328'],134,66,432,328,0.268,0.176,0.864,0.8746666666666667,0,2
1350,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_169.jpg,375,500,3,['2 171 81 369 263'],171,81,369,263,0.342,0.216,0.738,0.7013333333333334,0,2
1351,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_17.jpg,500,333,3,['2 125 151 220 232'],125,151,220,232,0.37537537537537535,0.302,0.6606606606606606,0.464,0,4
1352,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_170.jpg,371,500,3,['2 142 102 348 305'],142,102,348,305,0.284,0.2749326145552561,0.696,0.8221024258760108,0,0
1353,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_171.jpg,500,478,3,['2 160 132 319 245'],160,132,319,245,0.33472803347280333,0.264,0.6673640167364017,0.49,0,1
1354,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_172.jpg,375,500,3,['2 167 66 242 124'],167,66,242,124,0.334,0.176,0.484,0.33066666666666666,0,4
1355,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_173.jpg,375,500,3,['2 289 89 364 140'],289,89,364,140,0.578,0.23733333333333334,0.728,0.37333333333333335,0,2
1356,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_174.jpg,375,500,3,['2 113 22 401 266'],113,22,401,266,0.226,0.058666666666666666,0.802,0.7093333333333334,0,0
1357,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_175.jpg,417,500,3,['2 47 19 457 357'],47,19,457,357,0.094,0.045563549160671464,0.914,0.8561151079136691,0,1
1358,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_176.jpg,375,500,3,['2 132 56 308 272'],132,56,308,272,0.264,0.14933333333333335,0.616,0.7253333333333334,0,4
1359,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_177.jpg,333,500,3,['2 220 25 370 204'],220,25,370,204,0.44,0.07507507507507508,0.74,0.6126126126126126,0,4
1360,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_178.jpg,500,375,3,['2 158 140 279 219'],158,140,279,219,0.42133333333333334,0.28,0.744,0.438,0,3
1361,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_179.jpg,375,500,3,['2 219 19 438 329'],219,19,438,329,0.438,0.050666666666666665,0.876,0.8773333333333333,0,4
1362,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_18.jpg,500,333,3,['2 120 54 267 147'],120,54,267,147,0.36036036036036034,0.108,0.8018018018018018,0.294,0,3
1363,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_180.jpg,500,375,3,['2 74 8 235 227'],74,8,235,227,0.19733333333333333,0.016,0.6266666666666667,0.454,0,2
1364,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_181.jpg,375,500,3,['2 163 1 464 344'],163,1,464,344,0.326,0.0026666666666666666,0.928,0.9173333333333333,0,3
1365,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_182.jpg,500,375,3,['2 103 146 274 285'],103,146,274,285,0.27466666666666667,0.292,0.7306666666666667,0.57,0,4
1366,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_183.jpg,283,500,3,['2 288 49 463 217'],288,49,463,217,0.576,0.17314487632508835,0.926,0.7667844522968198,0,3
1367,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_184.jpg,371,500,3,['2 269 168 334 233'],269,168,334,233,0.538,0.4528301886792453,0.668,0.628032345013477,0,2
1368,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_185.jpg,500,333,3,['2 57 204 224 308'],57,204,224,308,0.17117117117117117,0.408,0.6726726726726727,0.616,0,1
1369,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_186.jpg,500,375,3,['2 71 28 333 189'],71,28,333,189,0.18933333333333333,0.056,0.888,0.378,0,2
1370,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_187.jpg,500,375,3,['2 181 43 296 154'],181,43,296,154,0.4826666666666667,0.086,0.7893333333333333,0.308,0,2
1371,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_188.jpg,375,500,3,['2 77 35 357 284'],77,35,357,284,0.154,0.09333333333333334,0.714,0.7573333333333333,0,4
1372,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\german_shorthaired_190.jpg,375,500,3,['2 191 48 427 236'],191,48,427,236,0.382,0.128,0.854,0.6293333333333333,0,4
1373,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_10.jpg,480,415,3,['2 183 239 285 323'],183,239,285,323,0.44096385542168676,0.4979166666666667,0.6867469879518072,0.6729166666666667,0,3
1374,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_100.jpg,375,500,3,['2 133 57 276 210'],133,57,276,210,0.266,0.152,0.552,0.56,0,2
1375,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_101.jpg,375,500,3,['2 167 28 367 215'],167,28,367,215,0.334,0.07466666666666667,0.734,0.5733333333333334,0,3
1376,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_102.jpg,375,500,3,['2 136 30 322 222'],136,30,322,222,0.272,0.08,0.644,0.592,0,3
1377,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_103.jpg,375,500,3,['2 180 109 312 241'],180,109,312,241,0.36,0.2906666666666667,0.624,0.6426666666666667,0,3
1378,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_104.jpg,396,500,3,['2 24 47 322 339'],24,47,322,339,0.048,0.11868686868686869,0.644,0.8560606060606061,0,2
1379,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_105.jpg,375,500,3,['2 140 100 295 247'],140,100,295,247,0.28,0.26666666666666666,0.59,0.6586666666666666,0,0
1380,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_106.jpg,500,391,3,['2 110 71 253 191'],110,71,253,191,0.2813299232736573,0.142,0.6470588235294118,0.382,0,1
1381,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_107.jpg,480,395,3,['2 13 13 152 157'],13,13,152,157,0.03291139240506329,0.027083333333333334,0.3848101265822785,0.32708333333333334,0,2
1382,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_108.jpg,475,500,3,['2 230 66 396 214'],230,66,396,214,0.46,0.13894736842105262,0.792,0.45052631578947366,0,4
1383,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_109.jpg,500,436,3,['2 33 63 179 180'],33,63,179,180,0.07568807339449542,0.126,0.4105504587155963,0.36,0,4
1384,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_110.jpg,360,480,3,['2 76 21 183 139'],76,21,183,139,0.15833333333333333,0.058333333333333334,0.38125,0.3861111111111111,0,0
1385,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_111.jpg,334,500,3,['2 98 1 299 201'],98,1,299,201,0.196,0.0029940119760479044,0.598,0.6017964071856288,0,4
1386,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_112.jpg,375,500,3,['2 172 15 382 193'],172,15,382,193,0.344,0.04,0.764,0.5146666666666667,0,2
1387,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_113.jpg,375,500,3,['2 187 86 351 231'],187,86,351,231,0.374,0.22933333333333333,0.702,0.616,0,4
1388,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_114.jpg,375,500,3,['2 254 202 336 288'],254,202,336,288,0.508,0.5386666666666666,0.672,0.768,0,3
1389,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_115.jpg,500,390,3,['2 172 117 284 222'],172,117,284,222,0.441025641025641,0.234,0.7282051282051282,0.444,0,2
1390,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_117.jpg,375,500,3,['2 183 109 298 194'],183,109,298,194,0.366,0.2906666666666667,0.596,0.5173333333333333,0,3
1391,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_118.jpg,375,500,3,['2 192 98 296 172'],192,98,296,172,0.384,0.2613333333333333,0.592,0.45866666666666667,0,3
1392,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_119.jpg,345,500,3,['2 253 27 387 178'],253,27,387,178,0.506,0.0782608695652174,0.774,0.5159420289855072,0,4
1393,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_12.jpg,480,398,3,['2 179 234 280 320'],179,234,280,320,0.44974874371859297,0.4875,0.7035175879396985,0.6666666666666666,0,3
1394,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_120.jpg,419,500,3,['2 47 33 236 205'],47,33,236,205,0.094,0.07875894988066826,0.472,0.4892601431980907,0,2
1395,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_121.jpg,410,500,3,['2 186 32 355 170'],186,32,355,170,0.372,0.07804878048780488,0.71,0.4146341463414634,0,0
1396,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_122.jpg,500,330,3,['2 89 49 178 128'],89,49,178,128,0.2696969696969697,0.098,0.5393939393939394,0.256,0,2
1397,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_123.jpg,400,500,3,['2 88 35 185 121'],88,35,185,121,0.176,0.0875,0.37,0.3025,0,1
1398,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_124.jpg,500,420,3,['2 167 83 333 263'],167,83,333,263,0.3976190476190476,0.166,0.7928571428571428,0.526,0,4
1399,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_125.jpg,500,333,3,['2 141 40 255 150'],141,40,255,150,0.42342342342342343,0.08,0.7657657657657657,0.3,0,0
1400,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_126.jpg,375,500,3,['2 230 117 301 207'],230,117,301,207,0.46,0.312,0.602,0.552,0,3
1401,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_127.jpg,375,500,3,['2 204 150 276 211'],204,150,276,211,0.408,0.4,0.552,0.5626666666666666,0,3
1402,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_128.jpg,333,500,3,['2 125 38 331 206'],125,38,331,206,0.25,0.11411411411411411,0.662,0.6186186186186187,0,4
1403,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_13.jpg,360,480,3,['2 165 51 331 194'],165,51,331,194,0.34375,0.14166666666666666,0.6895833333333333,0.5388888888888889,0,2
1404,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_131.jpg,405,500,3,['2 127 26 277 191'],127,26,277,191,0.254,0.06419753086419754,0.554,0.47160493827160493,0,4
1405,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_132.jpg,500,333,3,['2 61 220 188 337'],61,220,188,337,0.1831831831831832,0.44,0.5645645645645646,0.674,0,3
1406,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_133.jpg,333,500,3,['2 106 46 314 297'],106,46,314,297,0.212,0.13813813813813813,0.628,0.8918918918918919,0,0
1407,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_134.jpg,489,500,3,['2 133 1 330 192'],133,1,330,192,0.266,0.002044989775051125,0.66,0.39263803680981596,0,1
1408,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_135.jpg,315,420,3,['2 253 48 349 142'],253,48,349,142,0.6023809523809524,0.1523809523809524,0.830952380952381,0.4507936507936508,0,0
1409,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_136.jpg,333,500,3,['2 195 17 399 142'],195,17,399,142,0.39,0.05105105105105105,0.798,0.4264264264264264,0,3
1410,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_137.jpg,333,500,3,['2 201 117 407 289'],201,117,407,289,0.402,0.35135135135135137,0.814,0.8678678678678678,0,1
1411,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_138.jpg,225,300,3,['2 102 26 176 88'],102,26,176,88,0.34,0.11555555555555555,0.5866666666666667,0.39111111111111113,0,4
1412,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_139.jpg,414,500,3,['2 93 44 215 126'],93,44,215,126,0.186,0.10628019323671498,0.43,0.30434782608695654,0,4
1413,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_14.jpg,333,480,3,['2 189 8 395 201'],189,8,395,201,0.39375,0.024024024024024024,0.8229166666666666,0.6036036036036037,0,2
1414,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_140.jpg,332,500,3,['2 213 28 316 118'],213,28,316,118,0.426,0.08433734939759036,0.632,0.35542168674698793,0,3
1415,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_141.jpg,500,333,3,['2 142 308 240 409'],142,308,240,409,0.4264264264264264,0.616,0.7207207207207207,0.818,0,2
1416,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_142.jpg,333,500,3,['2 244 59 345 178'],244,59,345,178,0.488,0.17717717717717718,0.69,0.5345345345345346,0,1
1417,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_143.jpg,355,500,3,['2 204 19 425 278'],204,19,425,278,0.408,0.05352112676056338,0.85,0.7830985915492957,0,4
1418,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_144.jpg,333,500,3,['2 335 58 401 117'],335,58,401,117,0.67,0.17417417417417416,0.802,0.35135135135135137,0,2
1419,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_145.jpg,333,500,3,['2 130 39 344 267'],130,39,344,267,0.26,0.11711711711711711,0.688,0.8018018018018018,0,1
1420,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_146.jpg,375,500,3,['2 179 81 287 212'],179,81,287,212,0.358,0.216,0.574,0.5653333333333334,0,1
1421,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_147.jpg,500,375,3,['2 136 89 242 205'],136,89,242,205,0.3626666666666667,0.178,0.6453333333333333,0.41,0,2
1422,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_148.jpg,375,500,3,['2 193 99 305 203'],193,99,305,203,0.386,0.264,0.61,0.5413333333333333,0,3
1423,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_149.jpg,333,500,3,['2 199 87 302 174'],199,87,302,174,0.398,0.26126126126126126,0.604,0.5225225225225225,0,0
1424,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\great_pyrenees_15.jpg,379,480,3,['2 49 74 168 176'],49,74,168,176,0.10208333333333333,0.19525065963060687,0.35,0.46437994722955145,0,0
